age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,OperatingSystems,Browser,Region,TrafficType,Weekend
36,services,married,tertiary,no,1,yes,no,cellular,24,may,406,1,2,2,1,2,FALSE
69,management,married,primary,no,270,yes,no,unknown,8,jun,120,2,3,4,3,13,TRUE
48,management,married,tertiary,no,9203,yes,no,cellular,12,aug,38,2,2,2,6,2,TRUE
45,blue-collar,divorced,primary,no,265,no,yes,cellular,18,jul,436,2,2,8,1,3,TRUE
84,admin.,married,secondary,no,-279,yes,no,cellular,27,jun,238,4,2,1,1,3,FALSE
84,admin.,single,secondary,no,1665,yes,no,cellular,2,jun,123,1,2,2,1,1,FALSE
50,blue-collar,married,secondary,no,-6,yes,no,cellular,15,may,179,1,1,2,4,2,FALSE
50,management,single,tertiary,no,3372,no,no,cellular,14,aug,16,6,2,2,1,2,FALSE
79,management,married,secondary,no,-887,yes,no,cellular,15,jun,181,3,2,2,1,11,TRUE
42,unknown,married,secondary,no,8235,yes,no,cellular,8,apr,132,9,2,2,1,2,FALSE
65,blue-collar,divorced,tertiary,no,359,no,no,cellular,14,jul,131,1,2,2,9,11,FALSE
64,management,married,secondary,no,225,yes,no,cellular,8,may,85,4,2,2,1,2,FALSE
84,technician,single,secondary,no,711,yes,no,unknown,5,may,210,1,3,2,3,3,FALSE
43,blue-collar,single,primary,no,1314,yes,no,cellular,15,feb,37,5,1,1,1,3,FALSE
28,blue-collar,married,secondary,no,336,yes,no,cellular,16,may,368,1,2,5,4,2,FALSE
79,retired,single,tertiary,no,1590,yes,no,unknown,2,sep,377,1,3,1,2,2,TRUE
26,services,divorced,primary,no,96,no,no,cellular,17,nov,334,2,2,2,1,13,FALSE
83,management,divorced,primary,no,580,yes,no,cellular,27,aug,61,1,3,1,6,20,TRUE
84,management,married,secondary,no,359,yes,no,unknown,5,may,93,1,2,2,4,1,FALSE
24,unemployed,married,secondary,no,1270,yes,yes,cellular,14,may,71,1,2,2,1,6,FALSE
76,admin.,married,tertiary,no,72,no,no,cellular,14,nov,71,9,2,2,3,2,TRUE
19,blue-collar,married,tertiary,no,70,no,no,unknown,13,aug,111,3,2,2,4,1,FALSE
33,management,married,tertiary,no,19,no,no,cellular,18,may,202,2,1,5,1,6,FALSE
85,blue-collar,single,tertiary,no,15622,no,no,telephone,30,jun,277,1,1,2,1,3,FALSE
55,housemaid,married,secondary,no,1859,no,no,cellular,5,apr,652,1,1,1,6,2,FALSE
84,blue-collar,single,secondary,no,711,yes,no,unknown,22,aug,540,1,3,2,1,13,TRUE
43,self-employed,divorced,tertiary,no,641,no,no,unknown,21,jul,273,3,3,2,1,3,FALSE
74,student,single,primary,no,-328,yes,no,telephone,4,apr,637,1,2,2,8,13,FALSE
35,management,married,tertiary,no,943,no,no,cellular,15,may,126,1,2,2,3,2,FALSE
46,technician,married,secondary,no,1316,yes,no,cellular,20,may,391,2,3,2,8,2,FALSE
43,admin.,single,primary,no,139,no,no,cellular,14,may,191,1,1,7,3,2,FALSE
65,unemployed,married,secondary,no,-325,no,no,cellular,28,jan,209,9,3,2,4,3,FALSE
32,technician,married,secondary,no,402,yes,no,cellular,28,nov,47,2,2,8,3,2,TRUE
28,management,single,secondary,no,-577,yes,no,unknown,5,jun,142,1,1,4,7,4,FALSE
55,blue-collar,single,secondary,no,-234,yes,no,cellular,19,jun,119,2,3,2,1,2,FALSE
79,technician,married,tertiary,no,1,yes,no,cellular,23,jul,7,1,2,2,4,2,FALSE
43,blue-collar,divorced,secondary,no,242,yes,no,unknown,21,feb,261,1,2,2,1,3,TRUE
84,unemployed,single,tertiary,no,-320,no,no,cellular,29,jun,142,1,4,6,2,4,TRUE
32,services,married,unknown,no,250,yes,no,cellular,6,may,197,3,3,2,1,3,FALSE
50,technician,single,tertiary,no,4478,no,no,cellular,14,jul,82,2,4,1,4,1,FALSE
75,services,married,primary,no,407,yes,no,cellular,30,may,508,1,3,4,1,11,FALSE
75,management,married,tertiary,no,3491,no,yes,cellular,29,aug,383,1,3,2,1,2,TRUE
57,management,single,secondary,no,342,no,no,unknown,12,jul,504,3,2,2,1,5,FALSE
84,management,married,tertiary,no,1325,no,no,cellular,28,may,203,6,2,2,1,2,FALSE
19,management,married,secondary,no,3591,no,yes,cellular,30,nov,123,1,3,2,1,3,FALSE
84,admin.,single,secondary,no,1993,no,no,cellular,25,aug,265,26,4,2,4,11,TRUE
63,housemaid,married,tertiary,no,1390,yes,no,unknown,13,feb,487,4,2,2,3,2,FALSE
20,technician,married,secondary,no,622,yes,no,unknown,12,may,69,1,2,1,1,6,TRUE
68,admin.,single,primary,no,758,yes,no,cellular,9,may,73,3,2,2,2,2,FALSE
45,management,divorced,secondary,no,548,yes,no,cellular,19,jul,84,3,2,2,3,11,FALSE
84,unemployed,single,primary,no,4231,no,no,cellular,28,jul,120,2,1,2,1,4,FALSE
31,admin.,married,tertiary,no,1,no,no,cellular,19,may,454,1,1,2,1,11,TRUE
84,blue-collar,married,tertiary,no,64,yes,no,cellular,4,jul,370,1,3,2,9,2,TRUE
71,student,married,secondary,no,4851,no,no,cellular,20,aug,195,6,2,2,9,3,TRUE
31,admin.,married,secondary,no,968,yes,yes,unknown,15,may,143,1,2,2,8,3,FALSE
48,blue-collar,married,primary,no,207,no,no,cellular,28,aug,484,1,1,2,1,8,FALSE
34,entrepreneur,married,tertiary,no,-81,yes,yes,unknown,7,jul,68,2,2,1,6,11,FALSE
30,entrepreneur,married,tertiary,no,423,yes,no,unknown,23,may,111,7,3,4,3,2,FALSE
50,blue-collar,married,secondary,no,2360,no,no,cellular,9,feb,193,1,2,2,1,4,FALSE
47,student,married,secondary,no,1077,yes,no,cellular,2,nov,316,1,1,2,6,1,TRUE
47,technician,married,secondary,no,3335,yes,no,unknown,11,may,149,5,4,6,8,1,FALSE
33,management,divorced,primary,no,527,no,no,cellular,26,jul,62,6,2,2,1,1,FALSE
24,blue-collar,married,tertiary,no,-574,yes,no,cellular,25,jan,51,1,2,2,3,2,FALSE
19,self-employed,single,secondary,no,1023,yes,no,cellular,18,aug,365,2,2,2,1,13,FALSE
84,blue-collar,married,primary,no,-136,no,no,cellular,2,jun,278,2,3,2,6,6,FALSE
84,technician,married,tertiary,no,1,no,no,cellular,18,oct,133,3,1,7,4,1,TRUE
21,services,single,secondary,no,12029,yes,no,telephone,1,jan,972,1,1,13,1,1,FALSE
83,blue-collar,married,tertiary,no,2355,yes,no,cellular,7,nov,92,2,2,1,1,3,FALSE
68,technician,married,secondary,no,644,yes,no,cellular,7,aug,245,1,2,2,3,2,FALSE
38,unemployed,single,tertiary,no,2093,yes,no,unknown,18,nov,98,2,2,2,7,1,FALSE
45,management,married,primary,no,3458,yes,yes,unknown,20,may,731,1,2,1,9,4,FALSE
39,services,single,tertiary,no,0,no,no,cellular,19,jan,47,2,2,2,1,1,FALSE
19,blue-collar,married,unknown,no,93,yes,yes,unknown,22,nov,63,1,3,3,6,3,FALSE
35,technician,married,secondary,no,12574,no,no,cellular,20,jul,147,1,3,2,3,2,FALSE
84,blue-collar,married,secondary,no,774,yes,no,cellular,17,aug,13,1,1,1,4,2,FALSE
27,blue-collar,single,tertiary,no,5398,no,no,cellular,9,may,210,1,3,2,1,10,FALSE
56,retired,married,secondary,no,479,no,no,unknown,5,apr,139,1,2,2,2,6,TRUE
38,management,single,secondary,no,2,yes,no,cellular,15,nov,99,4,1,1,1,6,TRUE
84,unemployed,single,tertiary,no,3592,no,no,unknown,6,may,39,1,1,1,3,2,FALSE
84,blue-collar,married,secondary,no,1067,yes,no,cellular,21,jan,847,1,2,2,2,5,FALSE
19,blue-collar,single,tertiary,no,7326,no,no,cellular,21,aug,225,1,3,1,3,4,FALSE
84,retired,married,secondary,no,1262,no,yes,unknown,27,jan,842,4,1,2,2,1,FALSE
75,technician,married,tertiary,no,342,no,no,cellular,7,oct,266,1,4,5,3,13,TRUE
51,blue-collar,married,tertiary,no,425,yes,no,cellular,20,aug,113,2,1,1,3,3,FALSE
55,entrepreneur,single,secondary,no,463,yes,no,cellular,23,jan,178,1,3,2,4,2,TRUE
46,student,married,secondary,no,665,yes,no,unknown,11,aug,148,1,2,2,7,6,FALSE
26,blue-collar,divorced,secondary,no,4233,yes,no,cellular,14,may,63,2,1,13,4,2,TRUE
52,blue-collar,married,secondary,no,126,no,no,cellular,28,jun,6,2,2,1,1,4,TRUE
55,retired,married,secondary,no,850,no,yes,cellular,13,nov,112,1,3,2,7,1,FALSE
84,admin.,single,secondary,no,480,yes,no,cellular,18,sep,249,1,3,1,3,13,TRUE
55,blue-collar,single,primary,no,245,yes,no,cellular,22,may,73,1,1,4,1,3,FALSE
19,services,single,secondary,no,2998,no,no,unknown,6,may,1095,4,2,2,8,3,FALSE
19,blue-collar,married,secondary,no,1782,no,no,cellular,20,nov,71,3,1,2,2,10,FALSE
51,blue-collar,married,secondary,no,1841,yes,no,cellular,31,jun,191,9,3,1,1,10,TRUE
33,retired,married,secondary,no,9416,yes,no,unknown,20,may,228,1,2,2,1,1,TRUE
35,blue-collar,married,tertiary,no,332,no,no,unknown,11,may,1077,1,2,2,3,2,TRUE
84,admin.,single,secondary,no,327,yes,no,unknown,26,jul,425,1,3,1,2,2,FALSE
84,technician,married,secondary,no,577,yes,no,cellular,8,apr,314,6,2,1,4,1,FALSE
53,technician,married,secondary,no,5185,no,no,cellular,28,jul,114,1,2,2,7,4,TRUE
32,management,single,secondary,no,1,no,no,cellular,30,feb,344,4,1,2,4,2,FALSE
84,services,married,secondary,no,4513,yes,no,unknown,6,may,110,1,2,1,4,1,FALSE
73,entrepreneur,single,secondary,no,1088,no,no,cellular,13,jan,205,3,2,2,2,2,TRUE
64,blue-collar,single,secondary,no,17,no,no,cellular,30,may,97,5,2,2,1,1,TRUE
34,technician,married,secondary,no,407,yes,no,telephone,11,nov,117,2,2,2,1,2,FALSE
51,management,single,tertiary,no,4371,yes,no,cellular,13,may,6,1,3,12,1,11,FALSE
64,blue-collar,married,tertiary,no,2968,no,no,cellular,23,may,61,2,2,2,3,4,TRUE
68,housemaid,divorced,tertiary,no,760,no,no,cellular,28,may,23,1,3,2,4,11,FALSE
71,technician,single,unknown,no,15907,yes,no,cellular,4,nov,705,5,3,2,1,11,TRUE
84,entrepreneur,married,secondary,no,578,no,no,unknown,3,may,50,3,2,2,3,11,TRUE
52,technician,married,secondary,no,39,yes,no,cellular,12,mar,125,1,6,2,5,1,FALSE
84,management,single,tertiary,no,1677,yes,no,unknown,13,may,318,3,3,2,1,1,FALSE
84,unemployed,married,primary,no,8059,no,no,cellular,13,jan,120,1,2,2,2,13,FALSE
66,student,divorced,primary,no,835,yes,no,cellular,19,jun,59,1,2,2,4,3,FALSE
84,services,married,primary,no,456,yes,no,cellular,6,aug,290,1,2,2,1,2,TRUE
45,self-employed,married,secondary,no,12948,yes,no,unknown,23,nov,15,2,2,1,1,2,FALSE
22,management,married,secondary,no,21,no,no,unknown,18,may,200,1,2,2,1,3,FALSE
60,self-employed,married,secondary,no,308,no,no,cellular,5,nov,191,4,2,2,3,3,FALSE
84,unknown,married,primary,no,-118,no,no,unknown,5,aug,80,4,1,2,4,1,FALSE
19,services,single,tertiary,yes,151,no,no,unknown,9,may,37,23,3,4,4,2,TRUE
19,retired,single,primary,no,946,yes,no,cellular,16,jun,213,3,1,4,1,10,FALSE
49,blue-collar,married,tertiary,no,1729,no,yes,cellular,20,may,261,2,2,8,4,6,FALSE
82,admin.,divorced,secondary,no,-476,yes,no,cellular,13,feb,949,4,1,2,7,3,FALSE
42,blue-collar,married,tertiary,no,0,yes,no,unknown,13,jun,140,1,2,2,3,13,TRUE
29,technician,married,secondary,no,696,no,no,unknown,12,jul,171,3,2,13,6,6,FALSE
19,blue-collar,divorced,secondary,no,14,yes,no,cellular,9,feb,144,2,2,2,1,1,TRUE
57,technician,married,primary,no,2412,yes,yes,unknown,30,aug,144,2,2,2,1,2,FALSE
28,technician,married,secondary,no,187,yes,no,cellular,17,aug,92,2,2,2,3,4,FALSE
38,admin.,married,secondary,no,0,yes,yes,cellular,7,aug,17,1,2,2,4,5,FALSE
64,blue-collar,married,tertiary,no,3452,no,no,cellular,18,may,131,2,2,2,6,4,FALSE
47,technician,married,primary,no,2256,yes,yes,cellular,27,may,686,3,2,1,3,4,TRUE
84,blue-collar,married,secondary,no,2016,no,no,cellular,17,aug,454,4,7,2,3,6,FALSE
19,admin.,divorced,unknown,no,36,yes,no,cellular,7,apr,247,2,1,6,6,20,FALSE
54,management,single,tertiary,no,387,yes,no,cellular,27,jan,124,1,3,2,7,7,FALSE
28,management,single,secondary,no,893,no,no,cellular,19,may,156,8,2,3,4,20,TRUE
52,self-employed,married,secondary,no,567,yes,no,unknown,13,may,111,3,2,2,1,2,TRUE
84,technician,married,primary,no,558,no,no,cellular,10,may,374,1,3,4,1,2,TRUE
85,blue-collar,single,secondary,no,128,yes,no,cellular,4,nov,222,1,3,1,1,2,FALSE
19,management,single,secondary,no,199,no,no,cellular,17,apr,1200,1,3,2,1,4,FALSE
75,blue-collar,single,secondary,yes,586,no,no,cellular,7,oct,125,1,3,8,1,2,TRUE
48,blue-collar,married,secondary,no,40,no,no,cellular,5,aug,2004,2,1,2,3,2,FALSE
61,blue-collar,married,tertiary,no,0,no,no,cellular,29,may,627,4,2,2,4,2,TRUE
57,blue-collar,single,primary,no,1719,no,no,cellular,11,mar,97,1,3,6,1,10,FALSE
84,admin.,married,primary,no,669,no,no,cellular,9,aug,532,1,2,2,1,2,FALSE
44,blue-collar,married,secondary,no,6550,yes,no,unknown,20,feb,306,1,2,2,3,3,FALSE
35,technician,single,tertiary,no,7921,yes,no,cellular,6,aug,100,2,3,2,4,1,TRUE
66,technician,single,secondary,no,598,no,no,unknown,11,aug,181,1,2,1,1,1,TRUE
57,services,single,secondary,no,2675,no,no,cellular,25,may,118,1,3,2,3,2,FALSE
19,services,married,tertiary,no,-230,yes,no,telephone,26,feb,456,7,2,2,1,1,FALSE
58,unknown,single,secondary,no,739,yes,no,cellular,5,may,155,3,1,6,3,2,FALSE
52,services,married,secondary,no,1107,yes,no,unknown,20,jun,118,4,2,1,4,3,TRUE
51,housemaid,divorced,tertiary,no,701,no,no,cellular,19,may,171,2,1,2,2,3,TRUE
75,admin.,married,secondary,no,489,yes,no,unknown,30,may,295,2,1,2,8,18,FALSE
75,technician,single,primary,no,765,no,no,cellular,4,may,218,3,1,2,1,2,TRUE
61,blue-collar,divorced,secondary,no,49,no,no,unknown,21,may,154,1,3,4,7,9,TRUE
84,management,single,primary,no,700,yes,no,cellular,27,jun,434,3,5,8,7,3,FALSE
38,management,married,unknown,no,0,yes,no,cellular,13,may,80,1,2,1,3,1,TRUE
25,technician,single,tertiary,yes,607,no,no,telephone,22,aug,251,2,3,2,9,2,TRUE
54,technician,married,secondary,no,2761,no,no,cellular,28,aug,183,1,1,1,2,3,TRUE
84,retired,single,secondary,no,5364,no,yes,cellular,7,may,413,1,2,2,6,2,FALSE
56,self-employed,married,secondary,no,-1020,no,no,cellular,18,may,197,4,3,2,4,15,FALSE
78,blue-collar,married,secondary,no,1,no,no,cellular,18,jul,120,4,1,2,1,1,TRUE
84,management,married,secondary,no,698,yes,no,cellular,8,jul,255,8,2,2,3,1,FALSE
66,blue-collar,married,unknown,no,293,yes,no,cellular,30,jul,291,2,2,2,7,2,TRUE
55,management,divorced,secondary,no,199,yes,no,cellular,2,aug,351,2,3,4,4,1,FALSE
57,management,married,tertiary,no,2613,yes,no,cellular,6,jul,485,2,3,2,1,2,FALSE
85,blue-collar,married,secondary,no,750,yes,no,unknown,5,may,112,1,2,4,1,2,TRUE
28,management,married,secondary,no,175,no,no,cellular,18,may,35,1,2,8,1,4,FALSE
83,management,married,primary,no,31,no,no,unknown,17,jun,62,1,2,1,9,6,FALSE
49,technician,married,primary,no,278,no,no,cellular,28,jul,705,1,1,1,1,3,FALSE
79,blue-collar,single,tertiary,no,466,yes,no,cellular,18,jul,74,6,2,1,3,5,FALSE
84,blue-collar,married,secondary,no,10659,no,no,cellular,16,may,175,1,2,10,5,8,FALSE
44,technician,married,secondary,no,1992,yes,no,unknown,26,may,244,2,4,1,7,1,FALSE
59,unknown,single,tertiary,no,1799,yes,no,unknown,13,apr,73,2,3,4,4,1,FALSE
52,technician,married,secondary,no,7,yes,no,unknown,3,jul,545,1,1,2,2,4,TRUE
84,blue-collar,married,tertiary,no,197,yes,no,cellular,11,jul,173,7,2,1,4,3,FALSE
36,management,married,secondary,no,888,yes,no,cellular,19,apr,522,1,1,1,3,1,TRUE
37,retired,married,secondary,no,1,yes,no,cellular,6,aug,10,3,1,2,4,5,FALSE
50,admin.,married,primary,no,132,no,no,unknown,16,may,131,2,3,4,7,20,FALSE
76,services,married,secondary,no,241,no,no,cellular,21,may,86,1,2,2,1,13,FALSE
43,student,married,tertiary,no,268,yes,yes,unknown,14,aug,1099,2,3,12,9,2,FALSE
28,self-employed,married,secondary,no,-192,no,no,cellular,13,may,343,1,1,2,1,2,FALSE
21,blue-collar,married,tertiary,no,8037,no,no,cellular,26,jul,725,3,3,2,3,2,TRUE
47,management,married,primary,no,579,no,no,cellular,17,may,63,1,2,6,1,9,FALSE
19,admin.,married,tertiary,no,511,yes,no,unknown,18,may,544,1,2,6,5,2,TRUE
74,management,married,tertiary,no,249,yes,no,unknown,17,jul,239,1,4,1,1,8,FALSE
84,services,single,secondary,no,681,no,no,unknown,11,feb,96,2,1,2,1,1,TRUE
19,blue-collar,married,primary,no,203,yes,no,telephone,4,may,96,2,2,2,1,14,FALSE
85,entrepreneur,married,secondary,no,8727,yes,yes,cellular,18,jan,160,23,3,1,1,2,TRUE
66,admin.,single,unknown,no,1387,yes,no,cellular,17,may,135,4,3,1,5,8,FALSE
84,management,married,secondary,no,402,no,no,cellular,27,jul,1130,2,3,2,1,13,FALSE
22,management,single,secondary,no,581,yes,no,cellular,18,jul,586,1,1,5,1,2,TRUE
42,retired,divorced,secondary,no,3187,no,no,cellular,20,jul,364,3,2,2,1,4,FALSE
22,services,married,primary,no,140,yes,no,cellular,30,jun,220,1,1,1,4,2,FALSE
52,admin.,married,secondary,no,443,yes,no,unknown,21,jun,122,2,2,2,1,4,FALSE
26,management,single,tertiary,no,3363,no,no,cellular,20,mar,104,1,2,2,1,2,FALSE
60,blue-collar,divorced,tertiary,no,2309,yes,no,cellular,4,sep,463,1,2,1,1,2,FALSE
27,technician,married,secondary,no,-606,yes,no,cellular,29,jun,167,2,3,4,2,10,FALSE
84,blue-collar,married,secondary,no,2911,yes,yes,telephone,9,jul,116,1,6,1,1,6,FALSE
40,admin.,married,secondary,yes,808,yes,no,telephone,18,nov,687,1,3,2,1,2,TRUE
82,technician,single,secondary,no,14404,yes,no,cellular,21,jun,461,2,1,3,9,4,FALSE
19,management,married,secondary,no,158,no,yes,cellular,21,jun,382,1,1,2,8,13,TRUE
77,student,single,secondary,no,-133,yes,no,unknown,8,jul,129,2,2,2,2,2,FALSE
68,blue-collar,married,tertiary,no,72,no,yes,cellular,20,aug,64,1,1,2,2,2,FALSE
26,services,married,secondary,no,601,yes,no,cellular,7,jun,69,2,3,2,2,4,FALSE
41,admin.,married,primary,no,1,no,no,unknown,12,may,117,1,1,2,1,1,FALSE
48,admin.,married,tertiary,no,895,no,no,unknown,12,aug,460,2,2,8,3,4,TRUE
31,services,married,tertiary,no,6065,yes,no,unknown,5,may,259,1,2,2,3,4,FALSE
84,management,married,secondary,no,186,yes,no,unknown,18,jun,263,1,3,3,1,2,TRUE
32,services,married,tertiary,no,2542,no,no,unknown,21,may,208,4,1,2,6,2,FALSE
65,blue-collar,single,secondary,no,111,yes,no,cellular,18,aug,268,1,2,1,1,10,FALSE
81,technician,married,secondary,no,95,no,no,cellular,20,aug,568,2,2,2,1,2,FALSE
19,admin.,divorced,tertiary,no,3147,yes,no,cellular,13,jul,15,2,2,2,4,2,TRUE
46,blue-collar,married,secondary,no,3258,no,no,unknown,16,may,72,1,1,2,1,13,TRUE
49,blue-collar,divorced,secondary,no,3606,yes,no,unknown,2,jul,135,1,2,2,4,4,FALSE
81,admin.,married,unknown,no,213,no,no,cellular,5,nov,169,1,3,1,9,2,FALSE
39,services,married,tertiary,no,-241,no,no,cellular,9,may,199,2,2,2,2,20,FALSE
47,management,married,secondary,no,173,yes,no,unknown,13,jun,361,3,3,1,5,6,TRUE
52,services,married,secondary,no,21,no,no,cellular,20,aug,88,3,2,2,1,4,TRUE
34,management,married,secondary,no,0,no,no,cellular,15,may,209,1,1,1,6,1,FALSE
65,admin.,married,primary,no,1875,yes,no,cellular,20,may,22,5,1,2,4,4,FALSE
84,blue-collar,married,secondary,no,-43,yes,no,cellular,28,aug,494,2,1,5,1,6,FALSE
84,management,married,secondary,no,283,yes,no,unknown,21,may,181,1,3,2,3,5,FALSE
28,retired,married,primary,no,-240,no,yes,unknown,9,jul,231,1,2,2,3,2,FALSE
19,admin.,married,secondary,no,505,no,no,cellular,21,jun,96,2,3,2,6,2,FALSE
47,management,divorced,primary,no,4730,yes,yes,cellular,20,jun,244,2,1,3,7,3,TRUE
84,blue-collar,single,unknown,no,1532,yes,no,unknown,16,jun,538,2,3,1,6,18,FALSE
65,housemaid,divorced,secondary,no,28535,yes,yes,unknown,18,jun,25,8,2,5,4,2,FALSE
66,admin.,divorced,secondary,no,716,no,no,cellular,7,jun,792,4,3,2,3,3,FALSE
29,self-employed,married,tertiary,no,7311,no,no,unknown,6,apr,688,2,2,2,1,2,FALSE
71,blue-collar,married,secondary,no,7221,yes,no,cellular,27,feb,173,2,2,2,3,4,FALSE
84,management,single,secondary,no,451,yes,no,cellular,28,jan,118,2,3,2,1,2,TRUE
59,technician,single,tertiary,no,550,no,no,unknown,14,aug,169,2,2,5,6,4,FALSE
84,technician,married,secondary,no,107,no,no,cellular,7,nov,124,1,3,2,1,3,FALSE
85,blue-collar,married,secondary,no,-323,yes,yes,cellular,31,nov,99,3,1,5,3,4,TRUE
19,entrepreneur,single,secondary,no,-1504,no,no,cellular,19,aug,641,2,1,2,3,1,TRUE
50,unknown,married,secondary,no,561,yes,no,cellular,23,nov,204,12,2,1,2,1,FALSE
58,blue-collar,married,primary,no,647,yes,no,cellular,30,may,133,3,3,2,9,13,FALSE
79,admin.,single,secondary,no,1162,yes,no,unknown,23,may,380,1,2,2,9,10,TRUE
84,management,married,tertiary,no,76,no,yes,cellular,31,apr,78,1,3,10,7,4,FALSE
71,management,married,tertiary,no,263,no,no,unknown,15,jul,304,2,2,2,7,13,FALSE
26,technician,married,tertiary,no,1888,no,no,unknown,16,aug,105,2,2,2,1,2,TRUE
69,technician,single,tertiary,no,2416,yes,no,cellular,28,may,65,3,1,2,2,1,TRUE
48,blue-collar,married,primary,no,1056,yes,yes,cellular,23,may,177,2,3,1,1,8,FALSE
70,blue-collar,married,secondary,no,657,yes,no,cellular,15,apr,286,1,1,2,1,2,TRUE
39,blue-collar,divorced,secondary,no,1283,yes,yes,cellular,6,nov,311,1,2,5,7,13,FALSE
19,management,married,primary,no,9001,yes,no,cellular,7,nov,22,1,3,13,2,2,FALSE
19,technician,married,secondary,no,1821,yes,no,cellular,29,jun,126,1,2,2,4,4,FALSE
32,technician,married,secondary,no,1,no,yes,cellular,27,jul,79,1,2,2,1,2,FALSE
19,management,single,secondary,no,263,no,yes,cellular,5,may,126,2,4,2,7,2,FALSE
35,technician,single,tertiary,no,1360,yes,no,cellular,25,jul,94,1,3,2,2,3,FALSE
81,management,married,secondary,no,0,yes,no,cellular,21,feb,190,1,3,10,9,2,FALSE
42,services,married,secondary,no,7527,yes,yes,cellular,19,jul,90,2,2,2,1,2,FALSE
19,blue-collar,married,unknown,no,7,yes,no,cellular,16,may,29,1,1,4,6,1,FALSE
82,blue-collar,divorced,secondary,no,343,no,no,unknown,13,may,224,1,2,2,1,2,FALSE
54,technician,single,secondary,no,906,yes,no,telephone,13,jun,103,4,1,2,1,13,FALSE
84,unknown,divorced,tertiary,no,398,yes,no,cellular,19,jan,61,2,1,5,1,3,FALSE
48,blue-collar,married,primary,no,2739,yes,no,cellular,22,may,143,1,2,1,5,2,FALSE
80,blue-collar,married,tertiary,no,1011,yes,no,cellular,17,jan,349,2,1,4,4,19,TRUE
48,management,married,secondary,no,630,no,no,cellular,28,may,33,2,2,2,1,13,FALSE
72,blue-collar,single,unknown,no,145,no,no,cellular,21,aug,304,2,2,2,4,8,FALSE
84,blue-collar,married,secondary,no,766,yes,no,cellular,21,apr,240,1,1,13,2,2,FALSE
26,entrepreneur,single,tertiary,no,2565,yes,no,unknown,25,nov,136,4,1,1,3,1,FALSE
71,technician,married,secondary,no,422,no,no,cellular,28,may,110,1,8,2,1,1,TRUE
84,technician,married,unknown,no,1814,yes,no,cellular,19,may,200,1,2,2,1,2,FALSE
84,blue-collar,married,secondary,no,235,yes,no,unknown,28,jun,103,1,1,1,3,1,FALSE
19,unemployed,single,tertiary,no,807,yes,yes,cellular,6,jun,220,4,1,6,3,2,FALSE
34,entrepreneur,single,tertiary,no,25,yes,no,cellular,12,jul,75,2,2,1,1,2,FALSE
84,retired,married,secondary,no,463,yes,no,cellular,4,may,288,2,2,2,3,2,FALSE
74,self-employed,married,tertiary,no,1,yes,no,cellular,16,sep,239,11,2,2,7,2,FALSE
